event_id,timestamp,cloud_provider,resource_type,action,actor_type,actor_name,source_ip,region,mfa_used,outcome,severity,risk_score,session_duration_s,anomaly_label
evt-0000154,2025-04-02T13:22:45Z,aws,cloudtrail:Trail,DeleteRole,user,user-0022,172.17.253.136,eu-central-1,False,Success,medium,46.81,7136.0,0
evt-0000155,2025-04-02T13:37:31Z,aws,elb:LoadBalancer,DeleteUser,assumed_role,assumed-role/deploy-role-016,10.1.228.231,us-east-1,True,Success,high,57.5,5288.0,0
evt-0000156,2025-04-02T13:38:49Z,aws,vpc:SecurityGroup,DescribeInstances,assumed_role,assumed-role/deploy-role-015,10.0.166.101,us-east-2,False,Success,high,100.0,10893.0,1
evt-0000157,2025-04-02T13:42:23Z,aws,iam:Role,RunInstances,user,user-0009,172.16.56.68,ap-southeast-1,True,Success,low,17.61,15530.0,0
evt-0000158,2025-04-02T13:45:18Z,gcp,cloudsql.instances,compute.instances.delete,user,user-0052,192.168.0.10.4,asia-east1,True,Success,medium,28.07,28441.0,0
evt-0000159,2025-04-02T13:48:25Z,aws,elb:LoadBalancer,PutPublicAccessBlock,api_key,user-0094,192.168.0.35.71,eu-west-1,True,Failure,low,28.14,,0
evt-0000160,2025-04-02T13:48:40Z,aws,vpc:SecurityGroup,DeleteRole,service_account,svc-account-002,172.17.226.206,eu-west-1,True,Success,medium,50.41,,0
evt-0000161,2025-04-02T13:57:16Z,gcp,iam.serviceAccounts,iam.serviceAccounts.create,user,user-0063,172.16.183.135,australia-southeast1,True,Success,low,0.85,17044.0,0
evt-0000162,2025-04-02T13:59:54Z,aws,s3:Bucket,DeleteRole,user,user-0101,91.108.151.219,us-west-2,True,Denied,high,100.0,5126.0,1
evt-0000163,2025-04-02T14:08:35Z,aws,s3:Bucket,ModifyInstanceAttribute,user,user-0003,172.17.177.154,ap-southeast-1,True,Failure,low,7.65,12602.0,0
evt-0000164,2025-04-02T14:12:33Z,aws,ec2:Instance,RunInstances,assumed_role,assumed-role/deploy-role-004,192.168.1.252.169,ap-southeast-1,False,Success,critical,68.65,20860.0,0
evt-0000165,2025-04-02T14:12:55Z,gcp,cloudrun.services,resourcemanager.projects.setIamPolicy,service_account,svc-account-017,172.16.51.113,asia-east1,True,Success,medium,53.01,,0
evt-0000166,2025-04-02T14:15:39Z,aws,rds:Instance,PutBucketPublicAccessBlock,service_account,svc-account-012,192.168.1.85.31,us-east-1,True,Failure,low,17.14,,0
evt-0000167,2025-04-02T14:18:40Z,aws,cloudtrail:Trail,AuthorizeSecurityGroupIngress,user,user-0011,172.17.220.208,us-east-2,True,Failure,medium,45.93,12828.0,0
evt-0000168,2025-04-02T14:27:52Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Authorization/roleAssignments/write,user,user-0025,10.0.172.217,eastus,True,Success,low,37.83,21935.0,0
evt-0000169,2025-04-02T14:30:50Z,aws,kms:Key,DescribeInstances,user,user-0102,10.1.235.111,eu-central-1,True,Failure,low,8.76,14424.0,0
evt-0000170,2025-04-02T14:38:49Z,azure,Microsoft.KeyVault/vaults,Microsoft.Web/sites/write,api_key,user-0149,172.17.236.19,northeurope,True,Success,low,25.38,,0
evt-0000171,2025-04-02T14:41:41Z,gcp,cloudrun.services,compute.instances.insert,user,user-0018,172.16.71.58,us-central1,True,Success,medium,22.46,13865.0,0
evt-0000172,2025-04-02T14:54:04Z,aws,rds:Instance,CreateBucket,service_account,svc-account-026,91.108.140.207,us-west-2,False,Success,high,78.73,,1
evt-0000173,2025-04-02T14:58:34Z,aws,cloudtrail:Trail,DescribeInstances,user,user-0016,10.1.74.220,eu-central-1,True,Success,low,23.42,9475.0,0
evt-0000174,2025-04-02T15:00:56Z,aws,elb:LoadBalancer,DescribeInstances,api_key,user-0145,10.0.41.81,us-east-1,True,Success,critical,59.76,,0
evt-0000175,2025-04-02T15:05:28Z,aws,cloudtrail:Trail,DescribeInstances,service_account,svc-account-020,172.17.20.35,us-east-2,False,Success,medium,23.11,,0
evt-0000176,2025-04-02T15:06:22Z,aws,rds:Instance,CreateUser,service_account,svc-account-017,192.168.0.59.94,eu-central-1,True,Success,medium,27.2,,0
evt-0000177,2025-04-02T15:07:14Z,aws,ec2:Instance,DescribeInstances,api_key,user-0124,10.0.174.220,eu-central-1,False,Failure,medium,18.35,,0
evt-0000178,2025-04-02T15:35:15Z,aws,cloudtrail:Trail,CreateRole,assumed_role,assumed-role/deploy-role-006,192.168.0.219.202,eu-central-1,False,Denied,high,67.54,18813.0,0
evt-0000179,2025-04-02T15:47:59Z,aws,iam:User,DescribeInstances,assumed_role,assumed-role/deploy-role-009,10.0.84.69,eu-central-1,False,Success,medium,49.05,9299.0,0
evt-0000180,2025-04-02T15:49:34Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Authorization/roleDefinitions/write,api_key,user-0076,192.168.0.65.246,westus2,True,Success,low,20.67,,0
evt-0000181,2025-04-02T15:51:14Z,aws,iam:User,CreateUser,user,user-0107,172.16.68.231,us-east-1,True,Success,low,16.73,1422.0,0
evt-0000182,2025-04-02T15:54:24Z,aws,vpc:SecurityGroup,AttachRolePolicy,root,root,172.17.190.212,us-east-2,False,Denied,medium,45.17,,0
evt-0000183,2025-04-02T15:55:52Z,aws,ec2:Instance,CreateRole,service_account,svc-account-016,172.16.196.60,us-east-2,True,Success,low,20.8,,0
evt-0000184,2025-04-02T15:59:45Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Authorization/roleAssignments/write,service_account,svc-account-014,192.168.0.58.253,northeurope,False,Success,low,39.65,,0
evt-0000185,2025-04-02T16:09:07Z,aws,elb:LoadBalancer,AttachRolePolicy,assumed_role,assumed-role/deploy-role-002,10.1.32.86,us-east-2,False,Success,medium,39.74,15705.0,0
evt-0000186,2025-04-02T16:11:11Z,aws,iam:Role,DescribeInstances,service_account,svc-account-028,10.0.95.171,eu-central-1,True,Success,low,16.94,,0
evt-0000187,2025-04-02T16:13:03Z,gcp,cloudrun.services,compute.firewalls.insert,user,user-0002,172.16.73.87,europe-west1,True,Success,low,11.92,3554.0,0
evt-0000188,2025-04-02T16:20:42Z,gcp,container.clusters,iam.serviceAccounts.actAs,assumed_role,assumed-role/deploy-role-005,192.168.0.253.94,asia-east1,True,Failure,medium,43.03,3997.0,0
evt-0000189,2025-04-02T16:24:32Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Authorization/roleDefinitions/write,api_key,user-0028,172.16.212.69,southeastasia,True,Success,low,10.23,,0
evt-0000190,2025-04-02T16:36:14Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Network/networkSecurityGroups/write,user,user-0132,192.168.0.190.197,southeastasia,False,Success,low,14.03,25153.0,0
evt-0000191,2025-04-02T16:41:13Z,aws,iam:User,DescribeInstances,service_account,svc-account-024,10.0.226.35,ap-southeast-1,False,Success,low,19.93,,0
evt-0000192,2025-04-02T16:43:22Z,aws,lambda:Function,ModifyInstanceAttribute,user,user-0134,172.16.218.218,eu-central-1,False,Success,low,18.5,21352.0,0
evt-0000193,2025-04-02T16:44:04Z,aws,kms:Key,AttachRolePolicy,user,user-0143,10.1.37.24,us-east-1,True,Success,critical,57.75,8367.0,0
evt-0000194,2025-04-02T17:17:14Z,aws,ec2:Instance,PutBucketPublicAccessBlock,user,user-0110,10.0.162.76,eu-central-1,True,Success,medium,22.76,2303.0,0
evt-0000195,2025-04-02T17:31:01Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Network/networkSecurityGroups/write,user,user-0123,10.0.251.26,westus2,False,Success,low,21.7,17923.0,0
evt-0000196,2025-04-02T17:38:58Z,aws,s3:Bucket,DescribeInstances,user,user-0080,192.168.0.46.115,eu-central-1,True,Success,low,8.47,25307.0,0
evt-0000197,2025-04-02T17:41:58Z,gcp,compute.instances,compute.instances.insert,user,user-0010,192.168.1.90.250,us-east1,True,Failure,low,19.14,21334.0,0
evt-0000198,2025-04-02T17:43:38Z,gcp,compute.instances,compute.instances.delete,user,user-0097,172.16.93.77,asia-east1,True,Success,medium,35.8,20414.0,0
evt-0000199,2025-04-02T17:45:40Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Network/networkSecurityGroups/write,service_account,svc-account-018,10.1.153.204,westus2,True,Success,low,14.19,,0
evt-0000200,2025-04-02T17:50:12Z,aws,cloudtrail:Trail,RunInstances,user,user-0002,10.1.7.66,us-west-2,True,Denied,low,21.89,27677.0,0
evt-0000201,2025-04-02T17:52:56Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Resources/deployments/write,assumed_role,assumed-role/deploy-role-002,10.1.73.63,southeastasia,True,Failure,low,29.2,19452.0,0
evt-0000202,2025-04-02T17:56:11Z,aws,elb:LoadBalancer,AttachRolePolicy,service_account,svc-account-017,192.168.0.248.250,us-east-2,True,Success,medium,28.97,,0
evt-0000203,2025-04-02T17:59:49Z,aws,lambda:Function,ModifyInstanceAttribute,api_key,user-0082,172.17.78.226,eu-west-1,True,Success,low,18.87,,0
evt-0000204,2025-04-02T18:00:14Z,azure,Microsoft.Storage/storageAccounts,Microsoft.KeyVault/vaults/secrets/read,user,user-0061,172.17.226.134,westus2,True,Success,low,12.45,23760.0,0
evt-0000205,2025-04-02T18:06:51Z,aws,s3:Bucket,DescribeInstances,user,user-0088,10.0.1.15,us-west-2,True,Success,critical,63.55,7002.0,0
evt-0000206,2025-04-02T18:18:59Z,aws,vpc:SecurityGroup,PutBucketPublicAccessBlock,user,user-0077,172.17.4.70,eu-central-1,False,Failure,low,12.33,2353.0,0
evt-0000207,2025-04-02T18:20:57Z,aws,s3:Bucket,CreateRole,api_key,user-0117,192.168.0.136.43,eu-central-1,False,Denied,high,58.03,,0
evt-0000208,2025-04-02T18:22:34Z,aws,iam:Role,DescribeInstances,user,user-0089,192.168.1.25.81,us-west-2,True,Success,medium,30.29,20868.0,0
evt-0000209,2025-04-02T18:27:58Z,gcp,cloudsql.instances,storage.buckets.delete,user,user-0069,10.0.168.25,asia-east1,True,Failure,low,12.51,26280.0,0
evt-0000210,2025-04-02T18:33:24Z,aws,s3:Bucket,PutBucketPublicAccessBlock,user,user-0115,172.17.64.212,us-east-2,True,Success,medium,22.81,4810.0,0
evt-0000211,2025-04-02T18:39:02Z,aws,ec2:Instance,DescribeInstances,user,user-0083,172.17.146.236,us-east-1,True,Success,low,21.55,17621.0,0
evt-0000212,2025-04-02T18:50:30Z,aws,kms:Key,DescribeInstances,user,user-0132,172.17.113.104,ap-southeast-1,True,Success,medium,24.19,6257.0,0
evt-0000213,2025-04-02T19:02:49Z,aws,iam:User,CreateBucket,user,user-0116,192.168.1.179.219,eu-central-1,True,Success,medium,25.47,25596.0,0
evt-0000214,2025-04-02T19:05:39Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Sql/servers/write,user,user-0011,203.0.131.118,southeastasia,True,Success,critical,100.0,1969.0,1
evt-0000215,2025-04-02T19:14:21Z,aws,rds:Instance,DescribeInstances,service_account,svc-account-020,192.168.0.188.202,eu-west-1,True,Denied,low,18.13,,0
evt-0000216,2025-04-02T19:28:33Z,aws,cloudtrail:Trail,PutBucketPublicAccessBlock,service_account,svc-account-015,172.17.202.131,eu-central-1,True,Success,low,21.08,,0
evt-0000217,2025-04-02T19:34:42Z,aws,iam:User,RunInstances,service_account,svc-account-026,172.16.14.92,us-east-2,False,Denied,low,20.89,,0
evt-0000218,2025-04-02T19:42:23Z,aws,kms:Key,CreateRole,user,user-0141,203.0.115.106,us-east-1,False,Success,medium,77.45,535.0,1
evt-0000219,2025-04-02T19:43:13Z,aws,ec2:Instance,CreateBucket,root,root,172.17.35.223,us-east-2,True,Success,low,27.59,,0
evt-0000220,2025-04-02T19:45:12Z,gcp,cloudsql.instances,iam.serviceAccounts.keys.create,assumed_role,assumed-role/deploy-role-016,10.1.25.104,europe-west1,True,Success,low,54.6,4081.0,0
evt-0000221,2025-04-02T19:50:01Z,aws,vpc:SecurityGroup,PutBucketPublicAccessBlock,user,user-0094,172.17.176.187,us-east-2,True,Failure,low,16.15,14949.0,0
evt-0000222,2025-04-02T19:52:57Z,aws,elb:LoadBalancer,AttachRolePolicy,assumed_role,assumed-role/deploy-role-003,192.168.1.75.125,us-west-2,True,Success,high,53.24,17255.0,0
evt-0000223,2025-04-02T20:03:20Z,azure,Microsoft.KeyVault/vaults,Microsoft.Storage/storageAccounts/write,service_account,svc-account-017,172.17.100.144,westeurope,True,Success,medium,33.73,,0
evt-0000224,2025-04-02T20:05:44Z,azure,Microsoft.Web/sites,Microsoft.Compute/virtualMachines/write,service_account,svc-account-018,172.17.95.161,westus2,True,Success,low,19.2,,0
evt-0000225,2025-04-02T20:07:59Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Sql/servers/write,service_account,svc-account-028,172.16.49.202,eastus,True,Success,low,16.9,,0
evt-0000226,2025-04-02T20:11:05Z,aws,elb:LoadBalancer,PutBucketPublicAccessBlock,user,user-0143,192.168.0.44.252,us-west-2,False,Denied,high,38.78,4207.0,0
evt-0000227,2025-04-02T20:15:17Z,azure,Microsoft.Web/sites,Microsoft.Compute/virtualMachines/delete,service_account,svc-account-022,10.1.62.201,westus2,True,Success,medium,25.25,,0
evt-0000228,2025-04-02T20:18:32Z,aws,lambda:Function,CreateRole,user,user-0074,192.168.1.93.239,us-east-2,True,Denied,medium,29.34,19297.0,0
evt-0000229,2025-04-02T20:24:58Z,aws,iam:Role,AuthorizeSecurityGroupIngress,user,user-0129,10.0.130.170,us-east-1,False,Success,low,38.23,24417.0,0
evt-0000230,2025-04-02T20:30:04Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Storage/storageAccounts/write,assumed_role,assumed-role/deploy-role-018,192.168.1.161.114,eastus,False,Denied,low,49.44,24762.0,0
evt-0000231,2025-04-02T20:32:27Z,azure,Microsoft.KeyVault/vaults,Microsoft.Web/sites/write,service_account,svc-account-021,192.168.0.74.19,westeurope,False,Success,medium,22.44,,0
evt-0000232,2025-04-02T20:34:55Z,aws,lambda:Function,CreateUser,service_account,svc-account-004,172.16.202.145,us-west-2,True,Failure,medium,25.7,,0
evt-0000233,2025-04-02T20:37:17Z,aws,kms:Key,DisableCloudtrailLogging,service_account,svc-account-016,192.168.0.250.87,us-west-2,False,Success,low,33.72,,0
evt-0000234,2025-04-02T20:39:55Z,azure,Microsoft.KeyVault/vaults,Microsoft.Storage/storageAccounts/write,user,user-0127,172.16.43.17,southeastasia,False,Success,low,29.07,6869.0,0
evt-0000235,2025-04-02T20:42:35Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Authorization/roleDefinitions/write,root,root,172.16.230.84,northeurope,True,Success,high,60.76,,0
evt-0000236,2025-04-02T20:48:20Z,aws,iam:User,CreateUser,user,user-0002,103.21.225.130,us-east-2,False,Success,high,83.28,25925.0,1
evt-0000237,2025-04-02T20:51:08Z,aws,vpc:SecurityGroup,DisableCloudtrailLogging,service_account,svc-account-013,172.16.160.171,eu-west-1,False,Success,medium,39.17,,0
evt-0000238,2025-04-02T20:54:40Z,aws,rds:Instance,CreateUser,service_account,svc-account-023,172.16.121.23,us-west-2,True,Failure,low,9.05,,0
evt-0000239,2025-04-02T21:00:12Z,gcp,iam.serviceAccounts,iam.serviceAccounts.keys.create,service_account,svc-account-013,10.1.107.228,us-east1,False,Success,low,30.18,,0
evt-0000240,2025-04-02T21:01:11Z,aws,s3:Bucket,CreateBucket,api_key,user-0068,192.168.1.33.10,us-east-2,False,Success,low,27.86,,0
evt-0000241,2025-04-02T21:02:50Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/virtualMachines/write,assumed_role,assumed-role/deploy-role-019,192.168.0.35.143,eastus,True,Success,medium,31.45,7642.0,0
evt-0000242,2025-04-02T21:03:17Z,azure,Microsoft.KeyVault/vaults,Microsoft.KeyVault/vaults/secrets/read,user,user-0094,172.16.26.93,westus2,False,Success,medium,12.5,27821.0,0
evt-0000243,2025-04-02T21:04:14Z,aws,vpc:SecurityGroup,AttachRolePolicy,service_account,svc-account-011,192.168.1.171.94,eu-west-1,True,Success,medium,15.24,,0
evt-0000244,2025-04-02T21:24:41Z,aws,cloudtrail:Trail,DescribeInstances,service_account,svc-account-009,10.0.203.61,us-west-2,True,Success,low,20.45,,0
evt-0000245,2025-04-02T21:27:59Z,gcp,storage.buckets,compute.instances.insert,user,user-0032,192.168.0.175.11,australia-southeast1,False,Denied,medium,26.13,607.0,0
evt-0000246,2025-04-02T21:39:43Z,aws,lambda:Function,PutBucketPublicAccessBlock,assumed_role,assumed-role/deploy-role-015,172.17.100.232,us-east-1,False,Success,high,46.03,28554.0,0
evt-0000247,2025-04-02T21:41:00Z,gcp,compute.instances,storage.buckets.delete,assumed_role,assumed-role/deploy-role-016,172.17.241.106,europe-west1,True,Success,critical,75.29,5315.0,0
evt-0000248,2025-04-02T21:45:14Z,aws,vpc:SecurityGroup,AuthorizeSecurityGroupIngress,service_account,svc-account-021,172.16.23.63,ap-southeast-1,False,Failure,low,34.49,,0
evt-0000249,2025-04-02T21:45:47Z,aws,lambda:Function,RunInstances,service_account,svc-account-028,172.16.29.179,eu-central-1,True,Success,medium,26.21,,0
evt-0000250,2025-04-02T21:47:04Z,azure,Microsoft.Sql/servers,Microsoft.Authorization/policyAssignments/write,user,user-0143,10.0.248.12,westeurope,True,Success,low,15.28,6085.0,0
evt-0000251,2025-04-02T21:47:30Z,aws,vpc:SecurityGroup,CreateRole,user,user-0108,10.0.152.47,ap-southeast-1,True,Success,low,18.45,17405.0,0
evt-0000252,2025-04-02T21:48:01Z,aws,ec2:Instance,PutBucketPublicAccessBlock,service_account,svc-account-017,192.168.1.229.219,us-east-1,True,Denied,low,19.62,,0
evt-0000253,2025-04-02T21:56:57Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Sql/servers/write,user,user-0069,10.1.97.228,eastus,True,Success,low,12.15,23841.0,0
evt-0000254,2025-04-02T21:58:03Z,gcp,storage.buckets,storage.buckets.create,user,user-0121,172.16.137.4,europe-west1,False,Success,critical,58.0,16550.0,0
evt-0000255,2025-04-02T22:08:37Z,aws,elb:LoadBalancer,DisableCloudtrailLogging,assumed_role,assumed-role/deploy-role-017,172.17.233.223,us-west-2,True,Success,low,49.16,17370.0,0
evt-0000256,2025-04-02T22:10:08Z,gcp,storage.buckets,storage.buckets.create,user,user-0083,172.17.174.28,us-central1,True,Success,medium,35.35,19729.0,0
evt-0000257,2025-04-02T22:15:47Z,aws,iam:User,CreateKeyPair,service_account,svc-account-029,172.16.80.241,us-west-2,False,Denied,high,41.77,,0
evt-0000258,2025-04-02T22:24:42Z,aws,iam:User,RunInstances,user,user-0072,172.16.244.253,us-east-2,True,Success,low,16.19,17661.0,0
evt-0000259,2025-04-02T22:32:37Z,aws,ec2:Instance,AttachRolePolicy,user,user-0006,10.0.111.78,us-east-2,True,Success,low,13.14,13013.0,0
evt-0000260,2025-04-02T22:34:12Z,aws,cloudtrail:Trail,RunInstances,assumed_role,assumed-role/deploy-role-010,10.0.141.11,us-east-2,True,Success,low,28.77,23510.0,0
evt-0000261,2025-04-02T22:34:34Z,azure,Microsoft.Web/sites,Microsoft.Storage/storageAccounts/write,user,user-0035,10.1.72.103,westeurope,True,Success,medium,29.55,13160.0,0
evt-0000262,2025-04-02T22:43:30Z,aws,lambda:Function,DescribeInstances,assumed_role,assumed-role/deploy-role-006,10.1.141.253,ap-southeast-1,True,Failure,low,33.88,21104.0,0
evt-0000263,2025-04-02T23:05:33Z,gcp,cloudsql.instances,storage.buckets.delete,user,user-0036,10.1.80.14,europe-west1,False,Success,low,17.9,12361.0,0
evt-0000264,2025-04-02T23:17:17Z,gcp,storage.buckets,iam.serviceAccounts.actAs,user,user-0001,10.0.99.231,us-east1,False,Success,low,5.9,4542.0,0
evt-0000265,2025-04-02T23:23:53Z,gcp,container.clusters,container.clusters.create,user,user-0104,10.0.15.171,asia-east1,True,Success,low,25.52,12882.0,0
evt-0000266,2025-04-02T23:25:14Z,aws,s3:Bucket,AttachRolePolicy,user,user-0052,10.0.5.59,eu-central-1,True,Success,medium,31.84,8874.0,0
evt-0000267,2025-04-02T23:28:09Z,gcp,cloudrun.services,cloudsql.instances.create,assumed_role,assumed-role/deploy-role-010,10.0.150.91,asia-east1,False,Success,low,30.4,5817.0,0
evt-0000268,2025-04-02T23:30:13Z,gcp,cloudrun.services,compute.firewalls.insert,assumed_role,assumed-role/deploy-role-009,172.16.192.58,us-east1,True,Success,critical,100.0,13217.0,1
evt-0000269,2025-04-02T23:38:29Z,azure,Microsoft.KeyVault/vaults,Microsoft.Authorization/roleAssignments/write,user,user-0053,10.0.151.193,eastus,False,Failure,critical,100.0,803.0,1
evt-0000270,2025-04-02T23:39:02Z,aws,cloudtrail:Trail,DescribeInstances,assumed_role,assumed-role/deploy-role-004,172.16.182.102,us-east-2,True,Success,medium,45.37,385.0,0
evt-0000271,2025-04-02T23:42:03Z,azure,Microsoft.KeyVault/vaults,Microsoft.Storage/storageAccounts/write,api_key,user-0001,192.168.1.175.143,eastus,False,Success,low,11.12,,0
evt-0000272,2025-04-02T23:42:16Z,azure,Microsoft.Web/sites,Microsoft.Storage/storageAccounts/write,assumed_role,assumed-role/deploy-role-011,10.0.145.99,northeurope,False,Success,low,33.84,12370.0,0
evt-0000273,2025-04-02T23:42:48Z,aws,kms:Key,DeleteRole,api_key,user-0040,10.1.204.49,us-east-1,False,Failure,high,58.84,,0
evt-0000274,2025-04-02T23:45:34Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Authorization/roleAssignments/write,assumed_role,assumed-role/deploy-role-008,10.0.54.241,eastus,False,Success,low,51.57,3198.0,0
